location_name,latitude,longitude,day_of_year,month,sin_doy,cos_doy,solar_irradiance,temperature_avg,humidity,wind_speed,pressure,cloud_cover,precipitation,capacity_kw,panel_area,tilt_angle,orientation,energy_generated_kwh,energy_per_kw
Kolkata,22.572,88.363,346,12,-0.321,0.947,420.3,21.85,55.6,4.7,1011.6,27.2,0.0,20,125.9,38,187,0.172,0.009
Kolkata,22.572,88.363,107,4,0.963,-0.268,516.98,29.81,78.5,6.7,1006.6,77.9,0.0,25,126.2,30,199,0.233,0.009
Kolkata,22.572,88.363,353,12,-0.205,0.979,330.4,18.27,65.8,3.1,1009.8,54.8,0.0,2,10.3,44,156,0.1,0.05
Kolkata,22.572,88.363,65,3,0.9,0.437,705.15,36.68,57.8,4.3,1014.7,39.6,0.0,50,264.3,20,174,1.393,0.028
Kolkata,22.572,88.363,297,10,-0.921,0.39,306.37,19.5,62.3,7.0,1018.6,56.8,0.0,25,145.8,21,169,0.172,0.007
Kolkata,22.572,88.363,120,4,0.88,-0.475,777.6,34.81,79.8,3.6,1017.9,44.9,8.32,100,660.1,44,155,7.448,0.074
Kolkata,22.572,88.363,341,12,-0.401,0.916,332.36,17.25,70.5,6.3,1008.3,49.7,0.0,1,5.3,22,207,0.1,0.1
Kolkata,22.572,88.363,233,8,-0.764,-0.645,331.86,17.29,79.2,3.5,1018.9,73.6,5.13,100,505.1,36,187,3.218,0.032
Kolkata,22.572,88.363,163,6,0.329,-0.944,950.4,23.94,46.0,5.1,1020.6,6.8,0.0,1,5.8,39,178,0.1,0.1
Kolkata,22.572,88.363,223,8,-0.642,-0.767,579.14,13.12,53.2,1.0,1010.7,28.8,8.94,5,28.8,28,162,0.1,0.02
Kolkata,22.572,88.363,116,4,0.911,-0.413,717.15,34.8,50.6,2.3,1005.0,52.8,0.0,15,77.0,25,184,0.108,0.007
Kolkata,22.572,88.363,348,12,-0.288,0.957,486.46,22.37,60.4,1.9,1005.6,10.1,9.01,5,30.8,44,173,0.1,0.02
Kolkata,22.572,88.363,85,3,0.994,0.107,971.1,35.66,53.0,3.3,1018.8,14.7,0.0,20,103.5,27,195,0.285,0.014
Kolkata,22.572,88.363,38,2,0.608,0.794,591.61,33.1,52.7,5.3,1018.4,35.9,1.39,1,5.4,22,156,0.1,0.1
Kolkata,22.572,88.363,185,7,-0.043,-0.999,659.53,21.78,48.5,3.5,1017.3,37.8,5.89,50,251.1,25,162,1.154,0.023
Kolkata,22.572,88.363,225,8,-0.668,-0.744,364.93,16.88,58.3,4.7,1009.4,70.2,0.0,20,119.8,26,197,0.11,0.005
Kolkata,22.572,88.363,169,6,0.23,-0.973,439.04,30.13,74.1,2.8,1003.5,78.3,0.0,100,522.6,25,194,3.664,0.037
Kolkata,22.572,88.363,157,6,0.425,-0.905,652.29,23.79,65.3,4.0,1011.0,51.9,0.0,2,10.0,39,174,0.1,0.05
Kolkata,22.572,88.363,300,10,-0.9,0.437,407.88,10.91,78.8,1.7,1019.1,27.4,2.02,10,66.2,33,190,0.1,0.01
Kolkata,22.572,88.363,140,5,0.668,-0.744,558.19,35.0,44.3,7.7,1009.4,69.6,0.0,20,132.1,35,199,0.206,0.01
Kolkata,22.572,88.363,37,2,0.595,0.804,525.71,33.13,58.2,3.9,1004.4,46.9,3.05,100,549.7,23,162,5.326,0.053
Kolkata,22.572,88.363,223,8,-0.642,-0.767,645.1,19.12,41.4,7.0,1017.7,15.8,0.0,3,15.7,18,191,0.1,0.033
Kolkata,22.572,88.363,152,6,0.501,-0.865,516.74,25.9,78.5,4.0,1007.5,72.2,0.0,15,94.3,45,207,0.13,0.009
Kolkata,22.572,88.363,227,8,-0.693,-0.721,320.13,18.93,47.3,8.0,1019.8,78.3,0.0,25,131.0,17,181,0.136,0.005
Kolkata,22.572,88.363,85,3,0.994,0.107,950.26,30.6,52.7,1.0,1004.7,17.5,5.87,50,289.3,38,179,1.872,0.037
Kolkata,22.572,88.363,202,7,-0.329,-0.944,440.6,16.45,49.9,3.2,1012.2,65.9,0.0,3,16.3,26,180,0.1,0.033
Kolkata,22.572,88.363,91,4,1.0,0.004,1001.48,37.05,56.3,5.0,1010.4,13.4,0.0,5,29.4,21,204,0.1,0.02
Kolkata,22.572,88.363,327,11,-0.608,0.794,415.22,22.04,74.6,4.9,1018.1,23.0,0.0,25,130.9,31,154,0.253,0.01
Kolkata,22.572,88.363,249,9,-0.911,-0.413,412.88,13.06,70.1,3.7,1020.2,48.5,0.0,3,18.7,16,173,0.1,0.033
Kolkata,22.572,88.363,62,3,0.876,0.483,827.69,37.76,79.6,4.9,1011.0,19.2,0.0,15,97.9,38,153,0.177,0.012
Kolkata,22.572,88.363,223,8,-0.642,-0.767,675.28,17.75,44.1,2.1,1008.3,9.9,0.0,20,114.6,33,192,0.27,0.014
Kolkata,22.572,88.363,73,3,0.951,0.309,574.81,32.42,78.1,3.2,1008.8,62.7,0.0,50,261.4,39,189,1.192,0.024
Kolkata,22.572,88.363,307,11,-0.841,0.542,443.29,16.72,42.5,7.6,1006.5,15.7,0.0,10,55.2,21,194,0.1,0.01
Kolkata,22.572,88.363,12,1,0.205,0.979,407.08,27.54,60.9,1.8,1006.1,50.6,0.0,25,161.2,19,162,0.211,0.008
Kolkata,22.572,88.363,189,7,-0.112,-0.994,607.65,20.69,44.2,2.5,1004.4,44.0,0.0,20,125.0,45,183,0.25,0.013
Kolkata,22.572,88.363,48,2,0.735,0.678,583.9,35.67,76.0,6.3,1007.2,45.9,0.0,25,151.8,24,192,0.327,0.013
Kolkata,22.572,88.363,101,4,0.986,-0.167,1060.99,33.31,64.4,6.5,1019.6,8.7,0.0,1,6.4,23,198,0.1,0.1
Kolkata,22.572,88.363,123,5,0.854,-0.52,667.38,35.04,65.7,1.3,1010.3,58.5,0.0,15,92.7,34,165,0.153,0.01
Kolkata,22.572,88.363,291,10,-0.956,0.293,358.12,14.4,53.8,4.2,1011.9,44.0,0.0,100,646.0,43,209,4.046,0.04
Kolkata,22.572,88.363,336,12,-0.479,0.878,451.05,19.23,71.1,2.2,1006.5,14.7,0.0,100,535.5,23,166,3.527,0.035
Kolkata,22.572,88.363,265,9,-0.989,-0.15,322.28,11.89,50.0,1.4,1019.9,62.8,0.0,100,525.2,15,153,2.656,0.027
Kolkata,22.572,88.363,192,7,-0.163,-0.987,672.86,21.59,73.5,1.0,1014.8,31.6,0.0,2,11.5,43,192,0.1,0.05
Kolkata,22.572,88.363,57,2,0.831,0.556,824.14,32.33,49.1,3.5,1010.0,15.3,0.0,2,10.3,32,186,0.1,0.05
Kolkata,22.572,88.363,347,12,-0.305,0.952,375.84,24.49,70.9,4.6,1012.0,39.8,0.0,15,76.6,23,188,0.1,0.007
Kolkata,22.572,88.363,261,9,-0.976,-0.218,557.85,17.1,48.4,1.3,1009.5,7.0,0.0,1,5.6,30,159,0.1,0.1
Kolkata,22.572,88.363,148,5,0.56,-0.829,762.67,30.28,64.6,2.9,1021.0,40.1,0.0,50,300.8,41,205,1.604,0.032
Kolkata,22.572,88.363,214,8,-0.516,-0.857,362.29,24.07,78.8,6.4,1009.0,75.1,8.53,1,5.8,25,199,0.1,0.1
Kolkata,22.572,88.363,306,11,-0.85,0.527,416.27,18.43,54.4,6.3,1021.0,23.7,5.76,50,253.4,17,186,0.857,0.017
Kolkata,22.572,88.363,81,3,0.984,0.176,574.84,37.79,72.7,2.4,1002.4,65.8,3.04,3,19.3,45,178,0.1,0.033
Kolkata,22.572,88.363,17,1,0.288,0.957,537.51,24.48,51.5,6.2,1003.9,25.9,0.0,50,296.6,36,197,1.168,0.023
Kolkata,22.572,88.363,365,13,0.0,1.0,523.92,27.78,63.0,6.1,1014.4,12.9,0.0,5,33.1,20,181,0.1,0.02
Kolkata,22.572,88.363,226,8,-0.681,-0.732,693.74,14.25,64.6,3.7,1004.5,3.9,0.0,100,513.5,16,209,6.148,0.061
Kolkata,22.572,88.363,234,8,-0.775,-0.632,331.13,20.97,68.1,6.1,1016.4,73.4,0.0,50,302.3,27,183,0.608,0.012
Kolkata,22.572,88.363,172,6,0.18,-0.984,507.05,28.2,78.0,3.9,1011.5,67.2,0.0,100,631.2,22,153,5.968,0.06
Kolkata,22.572,88.363,263,9,-0.983,-0.184,501.03,15.83,64.0,2.4,1003.4,19.6,0.0,2,10.5,32,204,0.1,0.05
Kolkata,22.572,88.363,352,12,-0.222,0.975,367.81,22.2,67.6,3.5,1003.3,44.3,0.0,2,11.3,24,187,0.1,0.05
Kolkata,22.572,88.363,21,1,0.354,0.935,663.54,28.75,46.4,5.7,1007.9,3.4,0.0,1,5.0,38,209,0.1,0.1
Kolkata,22.572,88.363,86,3,0.996,0.09,588.53,32.33,76.5,1.9,1017.3,65.5,0.0,20,126.7,44,187,0.176,0.009
Kolkata,22.572,88.363,45,2,0.699,0.715,835.04,27.26,51.2,6.1,1006.0,0.6,0.0,1,5.9,34,198,0.1,0.1
Kolkata,22.572,88.363,205,7,-0.378,-0.926,469.14,20.0,45.0,7.5,1007.1,59.5,3.46,1,5.0,31,167,0.1,0.1
Kolkata,22.572,88.363,330,11,-0.567,0.824,255.63,19.61,71.7,1.1,1004.7,69.4,0.0,3,18.5,38,170,0.1,0.033
Kolkata,22.572,88.363,305,11,-0.859,0.512,277.02,13.34,79.3,2.5,1007.1,63.7,0.0,1,6.6,44,151,0.1,0.1
Kolkata,22.572,88.363,49,2,0.747,0.665,497.17,28.16,56.9,4.6,1017.7,60.9,0.0,100,533.6,38,206,3.812,0.038
Kolkata,22.572,88.363,128,5,0.806,-0.591,685.96,29.86,81.1,4.5,1001.2,55.5,0.0,25,139.4,39,204,0.392,0.016
Kolkata,22.572,88.363,211,8,-0.471,-0.882,442.2,17.33,60.2,6.1,1011.2,61.6,7.21,10,56.7,37,197,0.1,0.01
Kolkata,22.572,88.363,56,2,0.821,0.57,554.81,28.86,69.5,2.2,1002.9,56.3,0.0,50,274.0,45,174,1.15,0.023
Kolkata,22.572,88.363,262,9,-0.98,-0.201,391.58,9.87,62.0,5.0,1002.6,47.0,0.0,15,75.8,16,166,0.1,0.007
Kolkata,22.572,88.363,330,11,-0.567,0.824,278.0,15.19,50.1,5.9,1002.9,62.9,0.98,2,10.0,30,184,0.1,0.05
Kolkata,22.572,88.363,272,10,-1.0,-0.03,426.18,11.24,63.3,4.2,1018.2,33.5,0.0,5,33.3,35,173,0.1,0.02
Kolkata,22.572,88.363,105,4,0.972,-0.234,1082.51,32.44,50.4,7.2,1020.0,6.6,0.0,10,66.0,39,198,0.115,0.011
Kolkata,22.572,88.363,297,10,-0.921,0.39,393.16,17.98,72.2,2.5,1001.0,32.4,0.0,10,58.2,34,172,0.1,0.01
Kolkata,22.572,88.363,256,9,-0.954,-0.301,270.85,17.99,57.4,1.5,1018.7,78.6,0.0,50,269.8,36,192,0.568,0.011
Kolkata,22.572,88.363,217,8,-0.56,-0.829,405.02,15.54,56.7,5.9,1004.3,65.8,7.25,5,31.7,21,151,0.1,0.02
Kolkata,22.572,88.363,206,7,-0.394,-0.919,392.81,20.4,42.9,2.0,1002.6,72.7,0.07,3,16.6,21,197,0.1,0.033
Kolkata,22.572,88.363,352,12,-0.222,0.975,345.5,24.83,62.7,2.0,1006.5,50.3,0.0,2,10.1,15,171,0.1,0.05
Kolkata,22.572,88.363,50,2,0.758,0.652,454.69,35.24,44.9,2.9,1004.9,68.6,0.0,3,19.1,45,205,0.1,0.033
Kolkata,22.572,88.363,325,11,-0.635,0.772,255.3,13.83,43.8,1.8,1008.1,69.1,0.0,50,270.6,32,193,0.623,0.012
Kolkata,22.572,88.363,351,12,-0.239,0.971,460.98,16.94,53.5,7.3,1010.4,18.7,5.79,5,32.2,24,209,0.1,0.02
Kolkata,22.572,88.363,295,10,-0.934,0.358,490.65,14.96,57.4,4.0,1015.5,5.8,0.0,3,17.5,39,166,0.1,0.033
Kolkata,22.572,88.363,112,4,0.937,-0.35,727.03,37.42,71.2,5.0,1016.7,51.7,0.0,2,13.1,17,164,0.1,0.05
Kolkata,22.572,88.363,14,1,0.239,0.971,477.38,30.12,66.2,4.0,1007.4,36.4,0.0,2,10.2,23,187,0.1,0.05
Kolkata,22.572,88.363,69,3,0.928,0.374,763.29,29.36,57.0,3.3,1019.7,33.9,0.0,25,132.9,19,191,0.34,0.014
Kolkata,22.572,88.363,273,10,-1.0,-0.013,368.83,15.49,53.8,4.6,1012.3,47.8,0.0,3,19.3,34,159,0.1,0.033
Kolkata,22.572,88.363,309,11,-0.821,0.57,223.55,19.38,66.8,5.5,1005.1,78.6,0.0,1,5.6,41,199,0.1,0.1
Kolkata,22.572,88.363,343,12,-0.37,0.929,459.44,23.05,45.9,4.1,1007.1,15.0,5.69,2,11.8,30,162,0.1,0.05
Kolkata,22.572,88.363,23,1,0.386,0.923,673.04,28.42,44.2,5.6,1004.7,3.8,0.0,3,17.9,18,150,0.1,0.033
Kolkata,22.572,88.363,335,12,-0.494,0.87,310.91,15.62,61.8,7.3,1007.9,54.3,6.87,50,257.0,17,206,0.497,0.01
Kolkata,22.572,88.363,34,2,0.552,0.834,463.87,32.5,56.7,5.0,1011.6,55.9,0.0,5,26.4,35,168,0.1,0.02
Kolkata,22.572,88.363,194,7,-0.197,-0.98,754.44,27.24,65.2,4.5,1004.0,16.7,0.0,10,60.3,45,160,0.1,0.01
Kolkata,22.572,88.363,345,12,-0.338,0.941,265.17,22.02,54.7,6.8,1010.1,69.6,0.0,10,66.1,32,207,0.1,0.01
Kolkata,22.572,88.363,106,4,0.968,-0.251,688.94,33.14,78.5,7.8,1008.5,56.2,0.0,5,28.0,32,154,0.1,0.02
Kolkata,22.572,88.363,25,1,0.417,0.909,458.36,31.45,70.9,5.4,1019.6,49.8,0.0,25,145.1,39,157,0.275,0.011
Kolkata,22.572,88.363,364,13,-0.017,1.0,534.62,25.57,60.0,3.9,1019.1,9.3,0.0,10,62.4,21,198,0.1,0.01
Kolkata,22.572,88.363,344,12,-0.354,0.935,439.62,16.82,62.3,2.4,1014.7,20.9,0.0,2,12.6,26,168,0.1,0.05
Kolkata,22.572,88.363,40,2,0.635,0.772,373.59,28.7,52.0,5.1,1011.7,76.5,0.0,15,76.2,24,182,0.1,0.007
Kolkata,22.572,88.363,50,2,0.758,0.652,451.61,33.9,52.7,4.1,1001.7,69.1,0.0,15,79.0,36,206,0.1,0.007
Kolkata,22.572,88.363,22,1,0.37,0.929,457.63,32.29,76.7,6.2,1003.5,47.5,0.0,1,5.1,24,197,0.1,0.1
Kolkata,22.572,88.363,289,10,-0.966,0.26,465.38,12.75,77.4,1.2,1016.8,15.2,0.0,25,141.0,25,195,0.286,0.011
Kolkata,22.572,88.363,28,1,0.464,0.886,369.55,29.98,62.0,4.2,1019.6,69.8,0.0,2,10.7,27,164,0.1,0.05
Kolkata,22.572,88.363,151,6,0.516,-0.857,544.61,29.09,66.3,7.4,1005.7,68.7,0.0,20,115.0,30,169,0.158,0.008
Kolkata,22.572,88.363,81,3,0.984,0.176,697.58,29.38,78.4,5.7,1019.8,49.3,8.7,5,30.0,30,198,0.1,0.02
Kolkata,22.572,88.363,356,12,-0.154,0.988,255.65,22.83,64.3,1.6,1004.5,75.8,0.0,3,19.2,31,208,0.1,0.033
Kolkata,22.572,88.363,242,9,-0.854,-0.52,292.49,17.57,73.6,7.2,1002.9,78.6,0.0,20,112.3,33,176,0.1,0.005
Kolkata,22.572,88.363,354,12,-0.188,0.982,361.19,18.35,46.1,2.3,1019.2,47.1,0.0,100,658.2,43,206,3.629,0.036
Kolkata,22.572,88.363,19,1,0.321,0.947,586.78,27.64,77.0,1.8,1004.6,17.4,0.0,20,122.6,24,193,0.254,0.013
Kolkata,22.572,88.363,137,5,0.706,-0.709,956.41,26.74,61.7,2.7,1001.7,18.5,0.0,2,11.4,32,168,0.1,0.05
Kolkata,22.572,88.363,282,10,-0.99,0.142,386.51,9.72,70.6,4.5,1012.2,39.4,0.0,100,536.9,27,209,2.609,0.026
Kolkata,22.572,88.363,132,5,0.764,-0.645,913.19,30.01,47.6,5.6,1008.4,25.6,0.0,2,13.0,34,174,0.1,0.05
Kolkata,22.572,88.363,258,9,-0.963,-0.268,387.03,17.74,63.4,7.6,1005.5,50.1,0.0,100,543.1,28,159,3.097,0.031
Kolkata,22.572,88.363,193,7,-0.18,-0.984,743.95,26.08,71.3,5.1,1018.2,19.2,0.0,3,16.0,28,153,0.1,0.033
Kolkata,22.572,88.363,28,1,0.464,0.886,356.17,32.21,45.4,7.4,1009.8,72.5,6.87,5,32.9,24,194,0.1,0.02
Kolkata,22.572,88.363,240,8,-0.836,-0.549,425.85,19.31,68.8,7.8,1012.8,50.4,3.77,2,13.0,26,153,0.1,0.05
Kolkata,22.572,88.363,333,12,-0.523,0.852,393.64,20.12,46.5,7.0,1011.6,30.3,3.62,25,128.8,36,200,0.175,0.007
Kolkata,22.572,88.363,106,4,0.968,-0.251,639.23,35.69,80.9,2.4,1005.6,62.5,0.0,10,52.0,29,172,0.1,0.01
Kolkata,22.572,88.363,148,5,0.56,-0.829,495.4,28.26,50.4,6.4,1014.2,76.1,5.16,1,6.3,36,166,0.1,0.1
Kolkata,22.572,88.363,320,11,-0.699,0.715,436.44,16.89,44.9,5.7,1003.8,16.4,0.0,3,16.6,18,151,0.1,0.033
Kolkata,22.572,88.363,11,1,0.188,0.982,506.94,21.78,53.6,5.6,1007.9,27.0,9.12,25,161.2,35,173,0.363,0.015
Kolkata,22.572,88.363,347,12,-0.305,0.952,434.71,21.46,48.1,5.3,1017.9,23.7,0.0,10,55.8,35,158,0.1,0.01
Kolkata,22.572,88.363,233,8,-0.764,-0.645,430.3,13.95,70.6,5.8,1004.7,53.1,0.0,20,105.4,28,153,0.148,0.007
Kolkata,22.572,88.363,131,5,0.775,-0.632,804.41,35.13,69.6,6.1,1001.8,39.8,5.08,5,28.3,29,206,0.1,0.02
Kolkata,22.572,88.363,18,1,0.305,0.952,300.81,22.52,79.0,7.1,1015.5,78.0,0.0,1,5.7,35,172,0.1,0.1
Kolkata,22.572,88.363,330,11,-0.567,0.824,354.12,20.66,67.6,7.8,1012.7,41.1,2.33,1,5.8,15,205,0.1,0.1
Kolkata,22.572,88.363,263,9,-0.983,-0.184,390.47,15.36,74.5,7.6,1017.2,46.8,0.0,25,142.9,20,174,0.186,0.007
Kolkata,22.572,88.363,110,4,0.948,-0.317,724.46,37.83,62.1,4.1,1018.0,51.9,1.95,1,6.1,24,178,0.1,0.1
Kolkata,22.572,88.363,208,7,-0.425,-0.905,768.94,21.47,46.7,5.7,1011.6,3.9,8.65,15,77.7,17,194,0.15,0.01
Kolkata,22.572,88.363,264,9,-0.986,-0.167,406.88,12.95,66.5,2.7,1001.1,42.3,0.0,1,5.7,41,156,0.1,0.1
Kolkata,22.572,88.363,278,10,-0.997,0.073,270.3,14.1,57.1,6.9,1016.7,71.7,0.0,2,11.7,15,164,0.1,0.05
Kolkata,22.572,88.363,117,4,0.903,-0.429,986.68,28.62,64.1,6.9,1015.4,18.9,0.0,2,11.1,30,200,0.1,0.05
Kolkata,22.572,88.363,51,2,0.769,0.639,869.48,29.91,48.9,1.3,1016.2,1.9,0.0,25,136.8,16,170,0.456,0.018
Kolkata,22.572,88.363,185,7,-0.043,-0.999,612.22,23.88,62.5,6.0,1018.7,45.3,0.0,2,13.1,35,189,0.1,0.05
Kolkata,22.572,88.363,339,12,-0.433,0.902,306.1,17.43,63.3,2.7,1016.7,56.6,0.0,1,6.0,30,174,0.1,0.1
Kolkata,22.572,88.363,73,3,0.951,0.309,613.07,38.47,60.2,4.2,1007.7,57.3,0.0,25,143.6,20,201,0.314,0.013
Kolkata,22.572,88.363,314,11,-0.769,0.639,370.11,16.8,43.6,5.0,1018.7,35.9,0.0,1,6.2,32,193,0.1,0.1
Kolkata,22.572,88.363,47,2,0.724,0.69,665.97,30.19,72.5,1.0,1016.2,31.3,0.0,20,115.6,37,163,0.246,0.012
Kolkata,22.572,88.363,108,4,0.959,-0.284,785.45,37.14,74.9,6.3,1002.5,44.2,6.39,3,19.8,16,191,0.1,0.033
Kolkata,22.572,88.363,333,12,-0.523,0.852,346.29,16.89,51.4,6.9,1015.6,43.8,0.0,20,132.0,26,155,0.113,0.006
Kolkata,22.572,88.363,121,5,0.872,-0.49,583.73,29.51,72.3,4.6,1018.9,69.3,0.2,20,125.0,22,203,0.211,0.011
Kolkata,22.572,88.363,333,12,-0.523,0.852,226.22,15.57,47.0,3.2,1005.2,78.2,4.36,25,147.9,26,199,0.156,0.006
Kolkata,22.572,88.363,199,7,-0.28,-0.96,555.99,20.42,77.0,7.2,1018.9,47.3,2.86,20,112.5,44,164,0.228,0.011
Kolkata,22.572,88.363,196,7,-0.23,-0.973,676.09,24.49,52.0,5.4,1007.0,28.6,0.0,10,56.4,18,151,0.1,0.01
Kolkata,22.572,88.363,344,12,-0.354,0.935,288.23,17.51,77.0,7.5,1017.9,62.9,0.0,100,648.3,20,182,2.451,0.025
Kolkata,22.572,88.363,183,7,-0.009,-1.0,449.05,27.23,68.2,1.5,1012.6,72.0,0.0,1,5.4,43,199,0.1,0.1
Kolkata,22.572,88.363,154,6,0.471,-0.882,652.48,29.28,78.6,1.2,1012.8,52.9,0.0,100,662.3,23,179,6.639,0.066
Kolkata,22.572,88.363,132,5,0.764,-0.645,986.87,31.56,64.9,7.2,1016.1,16.1,1.66,3,20.0,34,169,0.1,0.033
Kolkata,22.572,88.363,264,9,-0.986,-0.167,370.23,12.07,53.2,4.5,1006.4,51.4,0.0,15,94.1,16,187,0.1,0.007
Kolkata,22.572,88.363,176,6,0.112,-0.994,459.12,21.5,78.3,4.1,1008.4,73.0,0.0,25,138.3,38,163,0.268,0.011
Kolkata,22.572,88.363,4,1,0.069,0.998,416.9,23.66,62.3,1.6,1017.3,42.3,0.0,50,312.9,16,194,0.903,0.018
Kolkata,22.572,88.363,146,5,0.588,-0.809,769.53,35.06,58.1,2.2,1009.1,39.9,9.35,2,11.7,26,205,0.1,0.05
Kolkata,22.572,88.363,25,1,0.417,0.909,353.22,33.07,80.9,4.1,1014.4,71.2,0.0,50,274.4,21,172,0.788,0.016
Kolkata,22.572,88.363,135,5,0.73,-0.684,567.83,34.03,76.4,3.2,1006.3,69.4,0.0,20,110.9,26,178,0.212,0.011
Kolkata,22.572,88.363,178,6,0.077,-0.997,809.85,20.13,52.3,5.2,1012.6,18.4,0.0,2,10.5,30,153,0.1,0.05
Kolkata,22.572,88.363,2,1,0.034,0.999,330.47,20.15,47.2,4.0,1010.9,62.0,0.0,3,15.7,17,175,0.1,0.033
Kolkata,22.572,88.363,346,12,-0.321,0.947,449.57,25.06,52.3,6.9,1010.5,19.1,0.0,25,149.7,28,198,0.215,0.009
Kolkata,22.572,88.363,23,1,0.386,0.923,494.26,32.88,64.4,4.5,1011.2,40.8,0.0,1,5.3,38,205,0.1,0.1
Kolkata,22.572,88.363,191,7,-0.146,-0.989,743.05,25.42,43.7,6.8,1008.6,20.6,0.0,50,256.2,17,208,1.122,0.022
Kolkata,22.572,88.363,251,9,-0.924,-0.382,395.77,11.15,69.3,5.6,1017.8,51.5,0.0,2,10.6,27,165,0.1,0.05
Kolkata,22.572,88.363,293,10,-0.946,0.325,347.34,15.2,72.7,5.2,1012.4,46.4,0.0,100,500.3,41,193,3.188,0.032
Kolkata,22.572,88.363,312,11,-0.791,0.612,240.8,15.94,57.4,2.7,1014.1,73.4,0.0,3,17.1,32,204,0.1,0.033
Kolkata,22.572,88.363,90,3,1.0,0.022,949.57,33.99,58.1,6.2,1011.8,19.7,0.0,3,16.8,18,157,0.1,0.033
Kolkata,22.572,88.363,88,3,0.998,0.056,818.63,29.84,56.3,1.5,1012.8,36.0,0.0,50,328.9,28,205,2.073,0.041
Kolkata,22.572,88.363,192,7,-0.163,-0.987,838.58,26.51,46.1,1.8,1002.7,4.2,0.0,10,63.7,16,157,0.1,0.01
Kolkata,22.572,88.363,157,6,0.425,-0.905,517.38,31.76,69.2,6.5,1018.9,70.7,0.0,25,141.1,34,178,0.223,0.009
Kolkata,22.572,88.363,357,12,-0.137,0.991,365.61,18.15,52.8,7.5,1011.1,47.5,0.0,20,103.8,38,188,0.135,0.007
Kolkata,22.572,88.363,333,12,-0.523,0.852,261.95,17.75,61.6,4.0,1005.9,67.9,0.0,1,6.2,40,152,0.1,0.1
Kolkata,22.572,88.363,325,11,-0.635,0.772,367.79,15.09,58.3,6.8,1004.2,36.5,0.0,2,12.0,21,167,0.1,0.05
Kolkata,22.572,88.363,331,12,-0.552,0.834,369.09,23.12,64.3,5.4,1005.9,36.9,0.0,50,321.2,20,194,1.11,0.022
Kolkata,22.572,88.363,105,4,0.972,-0.234,1006.97,34.35,74.1,3.5,1011.5,16.1,0.0,15,83.9,34,195,0.185,0.012
Kolkata,22.572,88.363,98,4,0.993,-0.116,560.06,34.35,66.3,2.2,1011.5,71.7,0.0,1,5.0,43,168,0.1,0.1
Kolkata,22.572,88.363,361,13,-0.069,0.998,369.4,26.57,75.5,1.9,1013.6,48.8,3.37,20,118.3,15,150,0.114,0.006
Kolkata,22.572,88.363,65,3,0.9,0.437,561.9,35.08,55.6,1.7,1003.2,60.6,0.0,15,78.5,28,196,0.104,0.007
Kolkata,22.572,88.363,48,2,0.735,0.678,563.9,29.42,56.1,3.3,1019.9,49.2,0.0,10,64.9,34,177,0.1,0.01
Kolkata,22.572,88.363,62,3,0.876,0.483,687.79,29.09,74.8,4.5,1011.6,40.1,0.0,100,550.4,35,173,5.275,0.053
Kolkata,22.572,88.363,203,7,-0.346,-0.938,746.09,21.04,47.8,7.8,1019.4,11.8,0.0,10,59.0,21,182,0.1,0.01
Kolkata,22.572,88.363,63,3,0.884,0.467,562.2,33.62,62.6,5.5,1009.9,59.5,0.0,15,86.9,31,208,0.136,0.009
Kolkata,22.572,88.363,89,3,0.999,0.039,1010.38,30.32,52.1,5.7,1001.0,11.4,0.0,25,136.5,34,153,0.448,0.018
Kolkata,22.572,88.363,101,4,0.986,-0.167,977.19,29.23,72.6,1.6,1013.3,19.3,0.0,5,25.5,17,210,0.1,0.02
Kolkata,22.572,88.363,311,11,-0.801,0.598,422.53,13.37,61.9,2.6,1012.7,21.0,0.0,3,17.6,38,167,0.1,0.033
Kolkata,22.572,88.363,48,2,0.735,0.678,847.79,30.7,48.0,3.5,1020.8,2.0,0.0,2,10.3,38,154,0.1,0.05
Kolkata,22.572,88.363,194,7,-0.197,-0.98,713.83,21.75,50.1,4.2,1013.6,23.5,0.0,2,13.0,39,209,0.1,0.05
Kolkata,22.572,88.363,47,2,0.724,0.69,512.11,34.47,67.1,3.4,1005.0,57.1,6.09,10,56.0,18,182,0.1,0.01
Kolkata,22.572,88.363,140,5,0.668,-0.744,719.81,28.21,41.3,1.7,1020.5,48.4,0.0,50,259.9,26,192,1.382,0.028
Kolkata,22.572,88.363,270,9,-0.998,-0.065,551.51,9.92,75.8,5.5,1012.8,2.6,0.0,1,5.9,21,160,0.1,0.1
Kolkata,22.572,88.363,306,11,-0.85,0.527,399.5,15.58,71.0,7.3,1013.3,28.5,0.0,15,76.0,15,174,0.1,0.007
Kolkata,22.572,88.363,351,12,-0.239,0.971,290.21,25.56,58.1,7.1,1020.0,64.7,0.0,2,11.1,43,192,0.1,0.05
Kolkata,22.572,88.363,82,3,0.987,0.159,548.7,35.34,51.7,5.8,1007.4,69.6,0.0,10,54.1,19,151,0.1,0.01
Kolkata,22.572,88.363,243,9,-0.863,-0.505,359.35,16.43,53.1,4.1,1004.3,63.5,0.0,2,13.2,31,150,0.1,0.05
Kolkata,22.572,88.363,165,6,0.297,-0.955,725.92,28.81,45.9,3.4,1001.3,38.0,6.44,50,324.4,44,165,1.716,0.034
