,sin_doy,cos_doy,solar_irradiance,temperature_avg,humidity,wind_speed,pressure,cloud_cover,precipitation,solar_zenith_angle,clear_sky_index,air_mass,capacity_kw,tilt_angle,orientation
30907,-0.9512848,0.030229148,102.24493,41.52865,57.474453,14.797705,1017.88354,60,78.8683,53.383244,0.35978457,3.5616918,18.541418,43.06434,240
30908,-0.9933207,-0.8084894,77.23904,20,73.295906,13.342152,970,60,60.577545,81.77453,0.28078765,10.016113,25.605476,27.862179,225.14871
30909,0.8688784,0.51230377,700,42,60,2.0592935,1000.3356,60,88.923836,25.691261,0.1371812,7.4605846,47.38375,4.102765,240
30910,0.8589644,0.17170636,246.31407,20,55.668106,17.145502,1002.8559,60,67.16223,84.51322,0.13322383,11.527409,12.710527,45,176.5373
30911,-0.968569,-0.91490525,125.10881,38.27412,19.457659,2.7847254,971.0644,71.0599,38.829224,2.7514558,1.05,1.4140635,13.774974,8.767059,120
30912,-0.6674752,0.46663788,500,17.421661,26.229849,1.5385535,980.1398,77.06501,32.831226,83.69133,0.98147166,11.793115,20.356184,45,240
30913,-0.8185507,-0.4038613,714.77454,42,48.869717,0.12929341,974.6517,60,40.912678,13.572052,0.8549852,6.611563,36.665424,17.050617,176.23691
30914,-0.3930948,0.71715236,516.0867,10,51.189617,13.497896,1033.9435,60,19.186775,74.05042,0.4666612,8.382625,42.82011,44.621616,240
30915,-0.6497009,0.9337598,84.90618,10,40,21.378685,995.89435,60,77.03121,53.684074,1.05,5.8977127,16.486916,4.4373074,233.26276
30916,-0.7558208,0.95772433,12.116482,32.68058,51.06313,3.9508426,970,75.94568,77.80504,37.816303,1.05,4.8601074,49.347813,32.14692,240
30917,0.3913943,-0.009603179,700,37.75885,10.457089,22.738178,981.14105,60,84.0814,38.94204,0.56372523,8.799673,39.809128,29.004147,120
30918,0.8212962,0.20743512,120.64761,20,40,1.9113417,1011.505,60,53.564163,61.227142,1.05,9.990933,22.856014,31.876621,120
30919,-0.99218565,0.7127545,409.96655,20,64.321724,18.701387,970,60,28.469288,14.260514,1.05,3.4200792,37.148327,42.971695,206.63892
30920,-0.5988018,0.06992881,0.21730036,10,40,13.053172,1003.9908,70.68966,99.79842,14.446119,1.05,7.6918244,33.223804,29.190569,120
30921,0.76070255,-0.9048403,269.02536,42,25.84275,1.6393605,1035,60,30.816956,46.620064,0.7817053,7.427778,38.70654,42.129387,120
30922,-0.40107682,-0.5014164,45.38542,20,40,0.67202634,1033.0277,60,51.938072,29.282368,0.5060937,1.7524549,15.922229,5.912532,120
30923,0.8192181,-0.4371713,249.5245,10,95.50402,9.202019,970,61.00984,0.96056014,32.94707,1.05,11.836591,14.0993595,45,146.66306
30924,-0.77805865,0.9231808,170.48775,20,22.72348,19.503677,1017.4261,60,51.486313,15.676009,0.15828554,3.0387588,38.445732,9.805818,120
30925,-0.13019939,0.99652207,29.159208,42,51.77952,13.846029,970,60,94.721725,79.52243,0.03346421,5.3754296,20.626335,12.765248,240
30926,-0.4553407,0.3805978,358.1968,39.756474,54.6459,10.631253,1000.10095,60,25.644127,63.208935,1.05,1.4723555,42.009678,21.146107,120
30927,-0.97708493,0.9464119,157.63179,42,47.1688,9.5848675,1035,60,77.566185,64.95534,0.09146253,6.4712114,13.226668,13.518419,125.11037
30928,-0.5101946,-0.70154124,149.33,30.916388,60,1.3417122,970,60,32.45995,36.459015,0.021071715,4.732266,21.421944,45,210.46674
30929,-0.91546327,0.9972188,193.32422,21.244211,7.4378686,2.251215,970,60,70.96147,43.766876,0.1420739,7.385362,48.87983,0.8040857,173.36237
30930,-0.809951,0.9320802,700,10,53.571796,20.780565,986.75885,60,13.544935,11.603355,1.05,11.019364,48.810917,26.504725,120
30931,0.995776,-0.10171586,38.24878,10,51.934467,21.976604,974.1201,60,54.13169,6.322833,1.05,4.285474,20.72577,45,176.37271
30932,0.82514536,-0.98486114,221.98067,21.83018,87.909355,9.348419,1027.0541,60,48.385166,54.496452,1.05,3.9779048,28.197525,21.317646,240
30933,-0.22401744,-0.56951994,42.505146,20,19.15995,21.054636,970,60,63.909306,43.596268,0.77156717,5.464554,40.37288,45,240
30934,0.20494121,0.16738132,30.44602,26.169764,44.952377,0.7489838,974.371,60,94.58432,48.987686,1.0337197,4.6614985,17.464687,33.668106,120
30935,0.0023726805,-0.9671971,29.795334,20,89.31098,15.724296,982.7218,60,23.20925,37.844555,0.07914873,6.9166265,37.355263,9.1243725,120
30936,0.2767412,0.8673565,46.65243,20,91.69149,3.1910088,970,60,68.07936,83.14303,1.05,10.238198,19.298664,0.44658482,184.02849
30937,0.9985914,-0.9812454,700,20,86.49511,7.6348667,1012.16504,60,62.973442,12.010133,1.0012207,4.281756,10.902839,44.105736,240
30938,-0.27297536,0.67796236,222.01965,20,66.11257,9.814295,1023.6514,60,3.323325,71.17763,1.05,1.6370722,48.318336,45,120
30939,-0.921403,-0.81926423,452.91272,10,77.23755,2.49974,970,67.12666,69.56944,61.445717,0.5950829,5.0096474,33.65418,45,240
30940,-0.052593593,0.9982014,300,41.538025,31.309368,17.41239,970,82.98157,25.281803,71.65454,0.9829613,3.3871443,38.89804,13.462769,238.39915
30941,-0.3818448,-0.9934713,500,41.64144,22.78792,0.031038448,1000.6677,63.595222,81.022934,57.29916,0.08467178,10.008289,29.371092,45,240
30942,0.61354524,-0.45097086,500,42,37.51609,15.695487,1035,68.81703,99.46256,82.82982,0.007900487,2.5643783,48.760452,45,179.86018
30943,0.8329004,-0.9269126,1144.9764,39.97439,5.9717574,6.2264566,970,60,41.72996,45.276184,0.0019968865,2.2664163,35.862564,4.802952,120
30944,-0.95343345,0.65891755,73.12471,10,97.01109,18.577469,996.8122,65.323784,10.714401,20.97554,1.05,11.356975,23.601295,30.191689,240
30945,0.493037,-0.23769426,152.28947,20,45.68769,8.8828,970,60,55.109623,0.5679835,0.71165204,11.234109,23.176743,21.649527,240
30946,-0.95600915,0.64217615,124.79623,42,39.056538,22.36938,1035,60,38.33537,23.323458,0.8903831,6.712282,35.078728,45,240
30947,0.92311937,-0.66725576,3.2493532,42,60,22.44618,1019.5373,87.2869,89.86065,18.588064,1.05,2.884761,42.723587,5.273249,240
30948,-0.481763,-0.9624856,228.896,42,33.297436,22.485897,1016.3703,60,14.577837,22.15405,0.2722955,6.286904,14.785961,45,240
30949,-0.94305253,-0.10297112,700,42,7.27898,5.152244,976.99146,60,79.13388,31.312637,0.72573507,7.563064,8.523799,5.328848,155.04759
30950,0.75224453,-0.7029425,201.3842,20,53.685776,16.341555,973.66144,60,74.04374,31.22409,0.43685344,6.945845,17.955917,15.080817,240
30951,0.9971056,0.66034454,33.856586,10,13.701869,8.641798,1035,60,3.4108644,64.01703,1.05,3.8104062,7.4181027,34.46103,240
30952,-0.96317816,-0.78536123,72.60343,38.12657,29.954216,2.09505,970,60,38.40514,52.34556,0.49418476,8.265605,30.81747,41.397003,164.06769
30953,-0.6185706,0.80717015,207.2111,21.455978,61.589794,14.908385,1035,60,48.761456,7.67026,1.0499731,4.5343523,33.826424,45,120
30954,0.848433,-0.9993282,69.42608,20,78.236176,21.230618,1031.3231,60,71.60418,89.03537,0.06351665,6.4120464,19.329832,22.950315,240
30955,-0.30800053,0.038732406,25.632328,16.174118,68.4985,18.622953,970,60,93.61102,7.423559,1.05,4.0248,7.6978927,39.334244,120
30956,-0.5768271,0.98508614,380.98956,20,6.2317953,2.6395876,987.4669,60,23.093143,31.665981,1.05,4.4089675,18.331423,45,121.683624
30957,-0.99935824,0.11541549,48.019497,21.337772,27.724142,22.09182,970.5544,60,78.22263,1.6724355,0.39977324,9.564466,39.039627,45,168.80579
30958,0.38641033,0.17510112,350.98215,42,60,0.80059314,986.1976,60,14.653092,31.75441,1.05,4.44956,30.563951,25.640448,120
30959,-0.8457274,-0.98714876,300,28.208637,83.48674,5.926479,1017.5164,99.314026,58.900406,84.74514,0.11041677,2.8876967,17.126095,39.466507,120
30960,0.47157186,0.81922764,700,20.534246,42.860035,12.940729,1011.911,60,91.7706,88.587006,0.97200686,7.874991,47.35426,21.88285,240
30961,0.6361878,0.78114665,265.51883,10,94.567154,14.421628,970,77.50936,58.00402,25.565676,0.7480421,3.8518867,25.973026,22.051302,240
30962,0.59034425,-0.1553774,1083.1827,11.564189,43.412403,5.8472896,998.0769,60,32.73268,84.32629,0.153719,1.4089317,40.6869,45,228.77383
30963,-0.20224194,-0.7375397,429.20612,42,27.41484,20.15217,1026.4777,60,14.821991,67.873665,0.034893874,5.449937,45.174904,45,240
30964,0.7917833,0.82736903,149.57375,41.79748,52.50481,18.714954,973.9917,60,59.19782,47.125725,0.8920166,11.798969,11.780097,9.862321,240
30965,-0.4812867,-0.8683676,196.2451,29.852777,99.391464,20.499784,970,86.346664,26.377983,55.672745,0.19753227,3.3239388,8.322706,13.4335,120
30966,-0.8088651,0.58920103,423.67847,23.928946,75.54535,10.019216,1035,60,37.738136,69.93585,0.9483424,5.6756077,35.382114,45,240
30967,0.90529656,-0.9742316,453.83826,12.366005,5.475484,0.7165986,982.5528,60,49.150875,78.25543,0.37253016,8.5622015,44.07638,4.215686,240
30968,0.8913754,-0.0034624352,700,20,33.527626,1.2109588,1022.02905,60,73.93606,61.824326,1.05,9.14765,30.908974,0.6594497,240
30969,0.86070514,0.94362175,102.72894,26.614939,50.94629,23.352924,981.1223,60,10.481987,8.396581,0.8534073,9.991067,40.207134,45,160.86653
30970,-0.92566484,0.98947185,184.81015,35.47349,5.675338,9.21339,970,60,72.79767,14.602549,1.05,4.6453567,39.933495,18.508701,157.96198
30971,-0.9930346,0.84033465,132.9313,10,40,2.0435882,1035,60,44.926502,20.15129,1.05,4.1653285,35.31875,27.462074,120
30972,-0.97846884,-0.14458723,31.683296,42,60,1.7394056,1021.3925,60,90.881775,80.41348,0.56113726,4.462553,36.648876,40.06398,177.75583
30973,-0.6442843,-0.9987038,1.8292367,20.735136,21.238295,3.223084,1027.1409,60,67.621445,35.129486,0.604146,4.1548676,26.722313,45,195.47824
30974,0.15278234,0.97417736,11.954078,20,44.31739,2.7966433,970,60,98.08228,76.36814,0.8722262,1.3173034,11.6750765,1.5337214,120
30975,-0.06296159,-0.999981,276.63083,30.909399,11.493392,6.283581,972.0815,60,42.868767,24.459467,0.35735974,1.3312321,24.184553,45,240
30976,-0.4743729,-0.0022302514,34.828037,28.126022,68.16262,0.09648402,970,60,71.38838,88.24898,1.05,1.4181494,38.332428,45,120
30977,-0.80536455,-0.5606372,62.648582,30.505007,60,1.7181121,987.8723,60,67.46036,12.563393,1.05,4.712856,42.077877,42.281853,240
30978,0.4442382,-0.64766204,320.14987,20,49.95195,16.56484,970,60,59.138958,1.4832547,0.76776135,10.723853,47.023285,5.2504535,235.2625
30979,0.5213833,0.9996291,57.338203,42,60,5.4223833,974.9783,60,80.93371,4.5881033,0.14758725,9.855196,46.9874,45,240
30980,0.9491391,-0.4494341,74.63397,20,57.44867,19.646305,974.0509,60,74.1194,53.751163,0.30382845,11.564495,48.778843,45,168.0831
30981,0.88203955,0.90932685,295.7477,20,68.8887,2.885733,1031.5243,60,57.205856,12.415826,0.0092210965,9.211785,42.725487,11.012051,240
30982,-0.0004069719,0.38467985,700,20,76.62858,9.256692,970,60,96.51837,73.67746,1.05,1.0096452,19.252636,27.576235,240
30983,0.91462183,-0.8480496,93.83698,20,70.958466,16.390226,970,60,85.70707,22.899893,0.66872734,3.5987892,25.795801,10.920916,120
30984,-0.88238585,-0.9461015,45.35724,10,31.786303,7.1431093,980.4227,92.413376,18.546268,19.205013,1.05,4.269335,45.83441,45,193.66217
30985,0.504794,0.78192043,3.6401796,10,18.863102,11.248865,1035,95.9017,35.554153,13.41371,1.05,10.527263,49.911884,28.522738,240
30986,-0.98773175,0.9995258,736.1931,38.24749,39.499744,4.768437,1007.17017,60,5.6962523,5.342924,0.39237568,6.6256557,26.96953,29.377832,120
30987,0.88821566,-0.16914885,770.1367,42,14.772685,7.4078913,970,60,70.331474,78.76321,0.78794014,11.439585,23.262903,45,219.63991
30988,0.8424352,0.49985173,1120.11,33.557915,42.17925,23.181034,1035,60,43.656433,12.616223,0.6521135,10.137311,28.882729,40.71815,131.01721
30989,0.3139074,0.56295747,505.99185,42,78.47982,20.954355,1035,60,1.9938965,81.49493,0.28662926,6.872928,36.690147,39.35655,120
30990,-0.84041286,0.42600575,700,10,11.799331,1.2380575,970,60,18.258038,26.610964,0.54004306,9.9375515,27.71928,45,160.9752
30991,-0.81494796,0.25360018,197.7136,22.027897,39.377625,16.984362,994.2135,65.90123,94.96453,31.919846,0.81358534,1.7150772,31.48968,45,124.26497
30992,0.8433795,0.1440191,179.52588,13.192719,51.297066,3.096403,1025.7719,60,57.452976,20.324116,0.020282838,5.93745,30.95113,1.1782562,240
30993,-0.3734203,0.49745685,978.3689,10,24.845076,12.490564,1003.1708,60,12.285531,7.802498,0.98517555,8.59383,15.916277,7.960053,210.07066
30994,-0.9647183,-0.46906766,428.10004,10.409197,96.012085,12.612828,1011.80676,71.91079,30.276638,75.66413,0.9221067,3.2568853,20.235947,0.3044081,240
30995,0.31662527,-0.98926795,700,10,37.72129,11.128393,1020.1696,60,11.703897,88.08504,0.93025064,8.052769,21.114216,39.250923,182.79982
30996,0.7647219,-0.6454485,338.90662,10,77.03135,13.644855,1035,66.31461,99.90122,63.109127,0.8993464,5.6078463,7.7358437,41.634773,120
30997,0.7081541,0.9650799,700,35.62906,34.67599,18.296804,1035,60,96.47125,39.5516,0.693744,7.644413,36.871906,39.91029,120
30998,-0.9713696,-0.90229297,300,37.748096,92.33344,1.0622511,1035,86.16418,42.635624,74.90335,0.94986767,9.1578245,37.811134,19.693764,240
30999,0.56285816,0.679127,35.90288,20,49.98511,6.5208163,1000.7982,60,91.42911,86.44237,0.48006737,11.767597,45.5611,14.108167,120
31000,-0.07454641,0.35904896,1.4467381,42,56.318924,12.990406,970,60,91.54678,11.844438,0.44521126,10.173427,24.313381,45,146.88698
31001,0.31649148,0.75935,200.75658,20,44.192986,24.189945,1019.7426,60,35.03068,81.94044,0.32410544,1.8260522,19.96709,0.8232024,120
31002,0.34042102,0.9770285,50.154854,38.08137,5.4354467,9.687794,1032.569,60,82.572495,88.23411,0.59029645,6.5120907,37.52883,20.043428,240
31003,0.26928172,0.47781727,214.68477,23.92654,56.384792,11.376973,1035,60,35.947678,21.264137,0.3173142,5.3631244,46.06886,45,240
31004,0.79925966,0.9049628,58.634937,10,40,1.5970949,1006.4145,60,75.8519,23.635733,1.05,7.8158913,32.359417,45,190.11092
31005,-0.4299296,0.2701121,106.9978,20,11.373765,7.5693026,1035,60,78.844345,53.248898,0.6789712,2.796407,31.556309,32.73852,165.8729
31006,-0.8959583,0.9787901,321.7207,20,16.064823,15.941076,1030.7289,60,16.905376,63.03655,0.2138828,2.7712321,34.12264,45,120
31007,0.12559749,0.93435216,134.44424,28.297182,92.044136,14.804158,970,60,35.421803,10.3378315,0.92248565,5.5865965,46.391582,9.4908695,188.17374
31008,0.28428292,0.9423314,700,32.337975,60,3.909378,970,60,57.643482,28.260012,1.05,1.1107392,33.861107,4.6948643,120
31009,0.42905718,0.40133092,241.5059,42,60,15.012752,970,60,43.302254,26.080618,1.0066469,10.49451,45.883804,32.263477,120
31010,-0.58234733,0.9998287,168.528,34.212074,48.51561,9.404929,972.0373,65.27141,36.659737,26.78494,1.05,8.436049,47.920246,25.29273,240
31011,-0.86900693,0.62425476,209.00784,42,25.128542,12.768801,1014.8708,60,6.237307,38.267414,0.56863046,11.310678,45.324306,13.911782,120
31012,-0.43792194,0.49082315,276.86325,26.06054,91.59791,0.24462575,1007.0804,60,85.318306,13.440943,0.17710339,10.2770815,41.814163,35.96403,120
31013,-0.68952394,0.78519547,43.800728,31.756836,60,18.644764,1033.8767,60,93.31879,3.1516707,0.32520238,11.051569,48.63576,20.155308,120
31014,0.98271406,0.3071036,50.91198,39.35294,12.8371525,10.079798,978.20496,81.35205,64.31253,46.4016,1.05,4.2789483,49.860554,13.734879,120
31015,0.14608404,0.94751704,64.380775,32.8105,39.389427,15.774945,970,61.23188,44.393623,17.734182,1.05,1.6464282,28.623884,45,240
31016,0.989857,-0.28321302,700,42,60,15.479692,1032.9746,60,73.46729,60.5562,1.05,8.42228,41.984146,43.17077,214.89551
31017,-0.9789632,-0.6366236,211.54701,20,76.78784,4.767836,979.2382,60,34.80765,20.282616,0.41472548,7.120723,15.943,6.069317,120
31018,-0.47449237,0.14662603,129.05162,31.241898,20.355043,12.700442,970,60,36.187153,54.10272,0.7644175,9.014668,14.325333,17.951155,120
31019,-0.31729198,-0.14239214,79.592354,42,22.939486,2.8634348,1013.3073,60,59.60812,39.650753,0.7981298,2.214041,32.386395,14.652417,152.36852
31020,-0.73627275,0.0916562,234.89693,42,60,22.421156,1035,60,39.180737,11.79108,0.2327651,10.221863,49.917957,22.299747,240
31021,0.8818687,0.8624904,194.99992,10,42.432487,11.574495,983.11334,60,36.09938,14.354331,1.05,11.737629,40.30285,18.879646,169.66745
31022,-0.2044288,-0.738431,11.763199,42,60,23.745285,1014.5789,90.78865,77.53976,52.447624,1.05,1.5729194,41.249825,45,240
31023,0.020977534,0.93685406,700,26.575333,39.60259,13.389225,989.3558,60,77.90404,56.56681,1.05,4.348869,11.522878,23.038301,240
31024,-0.92216045,-0.639981,35.153584,42,60,1.3729314,1035,60,2.5173154,7.8714685,0.79995704,8.706003,33.823288,24.477163,240
31025,-0.21638583,-0.026986936,235.47595,23.212208,71.9737,19.223133,980.1767,60,38.262173,82.43453,0.19083008,10.357976,36.18472,34.526966,120
31026,0.47422042,0.47760734,101.80173,42,60,3.692228,1016.9346,60,49.09099,83.80222,0.2475025,7.0638924,30.308714,10.554856,240
31027,0.752931,-0.9518163,18.516596,32.730274,58.4535,16.718607,1005.9813,82.510475,84.58983,55.78702,1.05,10.648262,20.917334,45,240
31028,0.34424207,-0.6777175,2.4845028,10,95.57909,22.133963,991.2009,96.57026,61.556004,74.388306,1.05,9.5382185,24.474682,28.835064,120
31029,0.2898392,-0.9872496,49.830276,20,69.93793,17.519718,970,60,31.124804,41.86831,0.17312312,1.9986583,35.08819,35.36292,152.14555
31030,-0.9964658,-0.26192808,34.527863,10,40,17.806532,1005.5499,88.243935,63.032974,77.26138,1.05,10.128294,47.74255,23.321676,200.50276
31031,-0.17463577,0.28000927,50.407036,10,65.746544,9.098041,984.5144,60,34.600594,6.7122426,1.05,11.406943,48.025436,34.85412,120
31032,-0.6731184,0.7948523,174.30911,20,14.522788,3.7532134,1005.44415,60,80.890755,74.26054,1.05,7.808333,41.15693,39.074337,120
31033,0.028601155,0.5805927,700,20,61.78428,15.73152,1000.4223,60,63.28969,9.140781,0.738609,3.2374465,24.800934,22.997564,240
31034,0.99965274,0.011505632,376.70685,23.346947,9.515934,11.7372465,1020.3788,60,51.965614,48.888298,0.87336755,9.472018,39.107716,4.5561852,120
31035,-0.7071048,0.994561,158.21211,10,74.83254,2.3763237,1035,60,33.58459,76.12022,0.88318,4.2353234,47.00243,16.869345,240
31036,-0.41888976,-0.98623496,486.8988,25.861177,54.270256,18.031046,1016.8716,60,72.60962,82.88914,0.3951328,7.8752418,10.737522,24.672558,120
31037,-0.8795617,0.8694355,92.91039,42,67.592575,11.021117,1001.8467,72.139694,51.57518,30.396955,0.2743714,6.499999,27.212389,12.081109,120
31038,-0.40045542,0.9458546,87.242195,10,91.04157,5.6994076,1002.1667,60,88.844635,67.98249,0.96483165,10.087656,16.979582,13.026257,120
31039,0.7328868,-0.8585912,743.1787,31.269321,65.45147,23.159515,970,60,83.059525,62.16582,0.92252976,7.324008,49.201828,0.92679405,240
31040,-0.04291753,0.7008525,229.6788,35.668747,32.692307,14.61454,1004.64465,60,44.102543,86.306114,1.05,7.7324977,48.896935,45,226.09407
31041,0.03608865,-0.37315726,58.36703,42,60,10.406394,1023.5408,60,33.58731,76.575195,0.8909776,11.77216,20.332253,33.145954,240
31042,-0.99143285,-0.8729074,700,42,48.54583,0.23381183,992.1368,60,77.5,45.552124,0.6572052,11.847059,3.0427048,11.330169,240
31043,-0.9938813,-0.013919573,700,10,18.29026,17.470285,1035,60,93.70094,69.27026,1.05,7.443622,34.661472,43.13914,146.7718
31044,0.7290528,-0.6084718,121.738785,20,96.21631,5.005047,998.7903,60,48.49821,51.114483,0.76061714,8.95147,47.909424,25.674109,240
31045,-0.6413551,0.13870339,146.73857,25.94872,68.27849,2.542053,970,60,28.22492,58.838142,1.05,5.1472983,45.314022,24.4336,120
31046,0.98200005,-0.15716003,431.7015,20,53.47392,11.655314,970,60,7.306721,39.129326,0.08343332,10.7074375,41.118816,45,207.79398
31047,-0.043230753,-0.4215945,235.4399,42,47.217995,21.589336,970,60,54.17311,8.89173,0.053646494,6.5593014,30.34449,15.125345,120
31048,0.9706627,-0.703355,1.7156581,23.626108,35.899033,11.250205,1007.9369,60,98.63556,78.32823,1.05,6.69639,47.96598,7.0701175,120
31049,0.11605136,0.09127145,74.742294,41.675873,47.15067,0.54695666,970,78.30081,10.953645,85.53057,1.05,8.043843,48.834133,37.459564,223.83745
31050,0.56218,-0.68519616,102.47757,20,51.301426,3.3424215,1002.7615,60,74.37405,8.57164,0.43656448,6.5535913,19.89275,25.491726,120
31051,-0.8533733,0.6634835,269.14386,30.548237,60,10.664501,993.3751,60,19.327196,12.081932,1.05,4.9139028,49.47094,41.740063,240
31052,-0.7460291,-0.10200081,50.658,30.502274,18.626669,17.279964,992.01416,60,73.374115,84.08508,1.05,3.0083504,17.565464,45,240
31053,0.6124088,0.75491,64.479034,20,83.07486,1.4558325,1000.9428,60,87.53684,84.03827,0.40349805,10.774986,26.688673,45,240
31054,0.23120666,-0.6424527,189.13686,20.130793,78.542496,14.002479,970,60,66.259766,51.599533,0.42723924,10.277406,49.702145,45,120
31055,-0.6665251,0.36833736,22.153477,20,90.87714,16.44382,1035,60,67.51605,65.55444,0.7481939,11.680611,26.231768,8.36895,240
31056,-0.55299485,0.98751336,44.199974,41.166397,24.808197,7.3138723,980.1142,60,91.25878,73.214775,0.70034677,1.629737,10.829805,9.09466,120
31057,-0.99797875,-0.9771693,20.818617,20,82.1416,4.9165716,970,60,60.71612,33.262917,0.85333437,6.7686815,24.452612,11.691692,120
31058,0.93434316,0.99166447,24.74944,19.762602,50.07851,18.180124,1012.5523,82.89268,71.8541,44.45952,1.05,6.238633,12.874801,7.4532557,240
31059,-0.34071058,-0.5071911,700,10,83.549484,19.903997,1030.1321,60,69.35073,66.54883,1.05,5.2230587,44.91055,6.208169,240
31060,-0.88289905,0.5890955,275.70682,20,84.84447,15.197709,982.7362,60,16.383354,42.741547,0.10276377,10.551043,9.688601,1.3970183,240
31061,0.99560076,0.08535385,700,20,62.660442,20.765112,976.57605,60,91.134476,57.35549,0.3732091,6.4561186,30.63786,0.2310908,240
31062,0.9837696,0.7866312,8.625441,20,84.61075,5.5107255,970,60,82.516106,53.374634,0.02140362,5.040838,34.892834,14.616022,120
31063,-0.6965141,0.9999665,15.732615,35.483593,60,15.037979,1000.59814,60,92.38996,59.110134,1.05,11.0283575,26.765266,18.469975,240
31064,-0.99449444,0.9969452,92.23829,10,29.795767,19.805511,998.92554,63.697628,29.062334,27.339949,1.05,6.740256,41.103893,23.513247,120
31065,-0.1393427,-0.3090315,143.47623,42,60,10.849826,970,60,3.0356,66.463486,0.2914569,2.165106,3.7129598,45,120
31066,-0.92485964,-0.6136092,587.80585,20,40,16.549414,1014.0911,60,18.383772,57.53819,1.05,2.3179667,48.11425,45,240
31067,-0.20492372,-0.8161974,14.809144,41.445763,60,16.57902,996.11597,60,61.519356,30.611912,0.7960148,3.6119232,47.292786,45,120
31068,-0.9860034,-0.7217322,91.069244,10.725959,19.49304,12.13079,1035,60,50.93504,36.879772,1.05,3.8923037,46.10162,43.810856,240
31069,-0.9102874,0.4581733,46.672943,10,32.274467,21.941711,970.97516,60,31.784575,75.647446,1.05,6.960909,18.986877,43.28496,120
31070,0.5327136,0.92699385,6.0964026,27.911282,85.57227,4.180619,1030.6581,70.41476,93.45079,24.55798,1.05,1.1862633,28.274302,11.979723,120
31071,0.95437664,-0.8040315,75.787445,20,5.2745795,9.2515955,1035,60,56.077892,34.11801,0.14141737,3.542853,37.06502,13.509614,120
31072,0.21080105,-0.20119853,224.37454,10,43.93888,8.511762,1035,60,1.8550994,63.209927,1.05,1.25706,46.135406,18.226213,240
31073,0.8018327,0.56021357,299.82062,20,27.916105,17.86616,1014.31586,60,63.45279,50.12817,0.50466466,1.9710838,42.850037,8.084581,240
31074,-0.69549096,0.5371826,203.07678,20,54.32324,13.690412,1020.79443,60,9.769557,29.004433,0.29018065,6.511144,38.008217,12.538524,120
31075,-0.8448251,-0.3675282,700,20,36.561382,14.273384,970,60,89.65663,26.714138,0.38699594,2.902079,29.526224,37.321915,222.2146
31076,-0.93496305,-0.87041605,64.50586,10,60,15.438722,1035,60,48.348225,65.560356,1.05,10.817453,34.71013,31.14026,240
31077,0.22600465,-0.9966249,700,20,40,7.4624553,970,60,86.04819,64.68954,1.05,4.5321074,26.290527,45,120
31078,-0.45668322,-0.5115123,93.089516,20,45.460323,5.506799,970,60,85.47479,40.732357,1.05,4.664055,49.12488,12.958566,240
31079,0.9325632,0.8914642,48.58068,20,96.025505,24.918371,993.8516,60,91.49428,24.777372,0.9526116,3.1639874,37.989677,42.25315,240
31080,-0.51626176,0.99542195,93.09548,20,68.83809,23.52128,983.45105,60,71.156815,75.85877,0.6329776,9.950687,47.380077,45,120
31081,0.96851814,-0.49757037,41.327168,32.29279,60,13.2297535,1035,60,74.65123,82.43103,0.118173584,1.9210407,22.362072,45,240
31082,0.5133894,0.29456306,700,20,77.168434,6.314798,1013.6235,60,51.559185,66.47091,0.6746583,11.15156,27.567112,44.86864,240
31083,0.96566385,0.9537526,72.34041,38.37911,36.111904,13.56283,1020.578,60,79.21226,68.43113,1.05,10.704721,11.215039,44.42915,240
31084,-0.39908582,0.51614517,114.74959,22.684444,50.4771,22.017311,978.3585,60,77.44453,29.14453,1.0240543,9.499492,9.561914,33.934216,240
31085,0.9897544,0.971987,168.7929,36.601875,16.728243,10.519226,1035,73.39013,33.08613,0.6874409,1.0317272,5.5191264,5.8476696,45,240
31086,0.9965297,-0.6796918,101.5545,21.466957,63.77143,5.700005,1006.80914,80.708725,65.275536,3.893711,0.74195176,2.184913,46.82631,3.6443179,240
31087,-0.69025373,-0.27198467,700,10,91.88163,20.213978,974.72284,60,48.145527,1.2258229,0.9616489,7.8041506,27.73237,20.687683,240
31088,-0.1858833,-0.38124362,700,31.337662,60,14.108087,1022.0663,60,61.87121,12.973383,0.9830679,1.0212419,45.01918,39.826775,120
31089,0.08126998,-0.48502564,700,20,9.218054,8.098362,970,60,51.078087,36.841427,1.0217072,8.395937,48.355846,23.88731,123.15536
31090,-0.8074664,0.4445914,217.19257,20,68.55752,9.632177,970,60,41.512417,18.812777,0.7804934,4.765587,31.586472,45,123.17629
31091,0.88228214,0.7108495,700,40.797207,60,5.5847034,1035,60,95.74606,74.65488,0.70827436,4.6426725,48.015713,45,120
31092,-0.4486038,0.5891725,117.32621,42,60,0.21905807,1035,60,20.184095,41.42558,0.24042302,5.9681883,18.706846,31.13192,240
31093,-0.90749294,0.93682367,700,32.2781,54.344696,1.8196448,994.8142,60,39.823437,5.6945434,1.05,3.257849,32.482777,23.402039,120
31094,0.98572373,-0.9799809,33.97286,20,44.965603,4.3849087,984.8553,60,87.61979,79.15371,1.05,1.963109,33.50297,45,191.46873
31095,-0.42874366,0.11685407,700,20,69.72703,9.966926,991.3457,60,99.35027,43.20974,0.68856263,2.4338863,39.946453,45,120
31096,0.7255519,0.8667805,700,20,40,24.502539,1022.9788,60,61.07033,82.60871,0.1912335,2.7624676,12.936503,29.397873,120
